created_at,text
2021-03-05 00:16:16,b'RT @PLauraMae: 22 Weeks Pregnant #Moderna #Dose1 #COVIDVaccine https://t.co/0eoksgZ8a4'
2021-03-05 00:16:10,b'RT @PPCN_CPESN: Excellent work to Hilltop Pharmacy who partnered with the Pittsburgh Firefighters Local #1 and Duquesne pharmacy students t\xe2\x80\xa6'
2021-03-05 00:16:07,b'RT @IrmaRaste: \xf0\x9f\x9a\xa8The demand for help with #COVIDVaccine scheduling in #Massachusetts has been enormous.\n\n\xe2\x9a\xa1\xef\xb8\x8f@macovidvaxhelp that my daughter\xe2\x80\xa6'
2021-03-05 00:16:05,"b""Plankton Controls SpongeBob's Brain https://t.co/SgJmIHCYj9 via @YouTube #CovidVaccine   -6 months after taking vaccine ....."""
2021-03-05 00:15:57,b'RT @IrmaRaste: \xf0\x9f\x9a\xa8The demand for help with #COVIDVaccine scheduling in #Massachusetts has been enormous.\n\n\xe2\x9a\xa1\xef\xb8\x8f@macovidvaxhelp that my daughter\xe2\x80\xa6'
2021-03-05 00:15:50,b'IBMTV- Texas Winter Storm Power Outages: https://t.co/pPDIxKeccS #COVID19 #Texas #GreenEnergy #SOLAR #BillGates\xe2\x80\xa6 https://t.co/PwKXx4YBQg'
2021-03-05 00:15:45,"b'RT @UMPodcastDV: My #husband will be excited to hear this! Famed #soccer star #Pele gets #COVIDvaccine, urges #socialresponsibility# #futbo\xe2\x80\xa6'"
2021-03-05 00:15:35,b'@DrShayPhD @haveaconcern Oh I love flying but there\xe2\x80\x99s no way I\xe2\x80\x99m taking it. \n #CovidVaccine'
2021-03-05 00:15:25,"b""RT @Lon_S_J: Wake up Florida! \n\nYour governor wants to deny vaccines to teachers under age 50.\n\nCVS knows Deathsantis didn't follow the sci\xe2\x80\xa6"""
2021-03-05 00:14:45,b'RT @w_karve: #COVID19 #Vaccination #Pune #Covishield #CovidVaccine\nFirst Dose Done https://t.co/ixZ2ttYcJM'
2021-03-05 00:14:17,b'I got my  #CovidVaccine appointment for this Saturday'
2021-03-05 00:14:02,"b'RT @KristyNBCBoston: As swollen lymph nodes show up on mammogram results for some women after a #CovidVaccine  shot, @MGHMedicine radiologi\xe2\x80\xa6'"
2021-03-05 00:13:56,"b'Feeling happy ,me &amp; the #Mr @Firestarter2311 have both now had our 1st #CovidVaccine #onwardsvirusfighters \xf0\x9f\x92\x96\xf0\x9f\x92\x99 https://t.co/V7piZhhlvT'"
2021-03-05 00:13:27,b'RT @IshatReza: POLL\xf0\x9f\x87\xa8\xf0\x9f\x87\xa6: would you be ok if each vaccine administration site instituted a \xe2\x80\x9creserve list\xe2\x80\x9d of people who could sign up to get c\xe2\x80\xa6'
2021-03-05 00:12:54,b'RT @cityofsparks: Signups begin tomorrow 9 am for the Sparks Fire March 8 vaccine clinic (65+). Appointments fill quickly. Sign up here: ht\xe2\x80\xa6'
2021-03-05 00:12:54,b'ExperimentalAgent they call a #CovidVaccine https://t.co/weSJZZaTth'
2021-03-05 00:12:52,"b'RT @nilikm: I asked at a local public health meeting today why we can\xe2\x80\x99t \xe2\x80\x9cpilot\xe2\x80\x9d the rollout of #CovidVaccine in our offices, or administer\xe2\x80\xa6'"
2021-03-05 00:12:27,"b""RT @Lon_S_J: Wake up Florida! \n\nYour governor wants to deny vaccines to teachers under age 50.\n\nCVS knows Deathsantis didn't follow the sci\xe2\x80\xa6"""
2021-03-05 00:12:23,b'IBMTV- Texas Winter Storm Power Outages: https://t.co/m8vPN1d5pZ #COVID19 #Texas #GreenEnergy #SOLAR #BillGates\xe2\x80\xa6 https://t.co/5UWNi0hg08'
2021-03-05 00:12:20,"b""If you're a Veteran and you want the vaccine, call your local VA hospital!! They got me in same day! #Veteran\xe2\x80\xa6 https://t.co/hsy81tmVK6"""
2021-03-05 00:12:13,b'Is it common to feel a little feverish after the first #Moderna Vaccine? #AskTwitter #CovidVaccine'
2021-03-05 00:11:51,b'RT @MDbenji: Happy #NationalHospitalistDay!\n \nKey moments for us this past year:\n\xf0\x9f\x91\x89\xf0\x9f\x8f\xbe#Antiracism &amp; #Healthequity efforts\n\xf0\x9f\x91\x89\xf0\x9f\x8f\xbeServing on #COVID1\xe2\x80\xa6'
2021-03-05 00:11:08,b'Legend....\nhttps://t.co/rGytu3jVEY\n\n#MaskUp #WearYourMaskProperly #WearYourMask #COVID19 #CovidVaccine #COVID19ireland #Legend'
2021-03-05 00:11:05,"b""Shouldn't that be #EU blocks shipment @vonderleyen?\n\n#EUMafia #CovidVaccine @davidschneider #DeathCult\n\nBBC News -\xe2\x80\xa6 https://t.co/M2sWHZi2rX"""
2021-03-05 00:10:42,b'RT @UHN: Pre-registration for the #CovidVaccine is now open for eligible patients aged 80+.\n\nEligibility criteria and to register \xe2\x86\x92 https:/\xe2\x80\xa6'
2021-03-05 00:10:38,b'RT @bmcarthur17: Another new #coronavirus variant have been detected in the UK which has a mutation that may help it escape immunity.\n\n#Cov\xe2\x80\xa6'
2021-03-05 00:10:16,"b'RT @nilikm: I asked at a local public health meeting today why we can\xe2\x80\x99t \xe2\x80\x9cpilot\xe2\x80\x9d the rollout of #CovidVaccine in our offices, or administer\xe2\x80\xa6'"
2021-03-05 00:10:01,b'New recommendations suggest that women wait to schedule a #mammogram for 4 to 6 weeks after receiving a\xe2\x80\xa6 https://t.co/I324CbRHIC'
2021-03-05 00:09:43,"b'@AGeorgesMoreno \xf0\x9f\x8f\x9b\n\nThe question was:\n\nIf one has received the #CovidVaccine, is there a #medical reason to wear a\xe2\x80\xa6 https://t.co/FKzvWcO3Ej'"
2021-03-05 00:08:56,b'The #CovidVaccine was the easiest no fuss vax I\xe2\x80\x99ve ever had. The needle is small &amp; I didn\xe2\x80\x99t even feel it go in my a\xe2\x80\xa6 https://t.co/jpOFUOjJtN'
2021-03-05 00:08:49,b'Got the #CovidVaccine today'
2021-03-05 00:08:35,"b'As swollen lymph nodes show up on mammogram results for some women after a #CovidVaccine  shot, @MGHMedicine radiol\xe2\x80\xa6 https://t.co/UskziiGcmD'"
2021-03-05 00:07:56,b'RT @VegasVisions: #Democrats ask #FBI for investigation into vaccine distribution; #DeSantis pushes back - Miami Herald https://t.co/sWB1UY\xe2\x80\xa6'
2021-03-05 00:07:14,"b'RT @MinorityHealth3: Join us for #COVID19 conversations at 8pm EST with @dr_Omhz @drannamvaldez and @ashira_md where we discuss covid-19, #\xe2\x80\xa6'"
2021-03-05 00:06:53,"b""RT @SheffieldHosp: 'If you get the opportunity to book your vaccine please do, please get that jab because it\xe2\x80\x99s an absolute game-changer\xe2\x80\xa6th\xe2\x80\xa6"""
2021-03-05 00:06:47,"b'@step @frangeladuo @allinwithchris Of course the #military is doing it better. There\'s no ""discussion"", they just d\xe2\x80\xa6 https://t.co/w7BWgskU8x'"
2021-03-05 00:06:34,"b'The ugly Idea of vaccine passport will divide the society, it\xe2\x80\x99s criminal discrimination against people who refuse t\xe2\x80\xa6 https://t.co/1qrFjTGW65'"
2021-03-05 00:04:49,b'Your girl got vaccinated today!! #CovidVaccine https://t.co/1xe1Afi4C3'
2021-03-05 00:04:46,"b'RT @nilikm: I asked at a local public health meeting today why we can\xe2\x80\x99t \xe2\x80\x9cpilot\xe2\x80\x9d the rollout of #CovidVaccine in our offices, or administer\xe2\x80\xa6'"
2021-03-05 00:04:15,b'Kudos to @narendramodi on this one for #nonationalism ! #VasudaivaKutumbam #CovidVaccine #COVID https://t.co/qmlSajlrcg'
2021-03-05 00:04:04,b'RT @DavidEpsteinMD: It has been 1 year since I\xe2\x80\x99ve seen my parents in-person. They  received their second dose of the #COVID19 vaccine today\xe2\x80\xa6'
2021-03-05 00:03:57,b'This will B a BIG roadblock in the fight 2 eradicate #COVID19 \n\n#CovidVaccine #StopTheSpread #COVID19Vaccine https://t.co/Ij0xiQb4rA'
2021-03-05 00:03:41,b'RT @IshatReza: POLL\xf0\x9f\x87\xa8\xf0\x9f\x87\xa6: would you be ok if each vaccine administration site instituted a \xe2\x80\x9creserve list\xe2\x80\x9d of people who could sign up to get c\xe2\x80\xa6'
2021-03-05 00:03:40,"b'RT @MinorityHealth3: Join us for #COVID19 conversations at 8pm EST with @dr_Omhz @drannamvaldez and @ashira_md where we discuss covid-19, #\xe2\x80\xa6'"
2021-03-05 00:03:31,"b'RT @nilikm: I asked at a local public health meeting today why we can\xe2\x80\x99t \xe2\x80\x9cpilot\xe2\x80\x9d the rollout of #CovidVaccine in our offices, or administer\xe2\x80\xa6'"
2021-03-05 00:03:16,"b""@MailOnline Why I'm not having the #CovidVaccine I know that I have severe reaction to some medicine. Just now my b\xe2\x80\xa6 https://t.co/K712NzbFHc"""
2021-03-05 00:03:14,b'RT @GrainOfSand6: India\xe2\x80\x99s Bharat Biotech says its Covaxin coronavirus vaccine is 81 per cent effective  #COVIDVaccine https://t.co/YfB8JtxX\xe2\x80\xa6'
2021-03-05 00:03:10,b'Join us for #COVID19 conversations at 8pm EST with @dr_Omhz @drannamvaldez and @ashira_md where we discuss covid-19\xe2\x80\xa6 https://t.co/fzP3lGxTdX'
2021-03-05 00:03:09,b'India\xe2\x80\x99s Bharat Biotech says its Covaxin coronavirus vaccine is 81 per cent effective  #COVIDVaccine https://t.co/YfB8JtxXKz'
2021-03-05 00:02:48,"b'RT @Surgeon_General: When you get vaccinated, you\xe2\x80\x99re protecting yourself and your community. If you have questions about getting the #Covid\xe2\x80\xa6'"
2021-03-05 00:02:17,b'RT @MaryFernando_: Anyone else enjoying not getting the #CovidVaccine yet?\n\nSpent a total of 3 hrs getting a check/recheck of a corneal abr\xe2\x80\xa6'
2021-03-05 00:01:00,"b""#FRESNOCOUNTY: Find out if you're eligible for the COVID-19 vaccine and schedule your appointment today at\xe2\x80\xa6 https://t.co/kWYf1oZf9S"""
2021-03-05 00:00:47,b'1st dose . . . DONE! #CovidVaccine'
2021-03-05 00:00:36,b'Got my first dose of the #CovidVaccine \xf0\x9f\xa5\xb3 https://t.co/mIbvZbxju7'
2021-03-05 00:00:08,b'UPDATE https://t.co/NAXfuBxpfn\nNigerian Governors Fix Same Date to Take COVID-19 Vaccine Publicly\xe2\x80\xa6 https://t.co/7XQVMUY9Ku'
2021-03-05 00:00:01,"b""Seniors and immigrants can struggle to get the #CovidVaccine in 'vaccine deserts' in Philadelphia. But groups like\xe2\x80\xa6 https://t.co/zPyTa60YWE"""
2021-03-04 23:59:16,b'Anybody have issues with heart rate being increased after getting the Pfizer first shot? #CovidVaccine'
2021-03-04 23:59:11,b'RT @OregonDCBS: #ScamAlert: Learn how to spot #COVID19 vaccine scammers before they succeed at scamming you and cashing in: https://t.co/5y\xe2\x80\xa6'
2021-03-04 23:59:00,"b""As the speed of COVID vaccinations picks up, so do the reports of doses going to waste. And it's more than just a h\xe2\x80\xa6 https://t.co/s36KFcu20V"""
2021-03-04 23:58:52,b'RT @jessabahx: \xe2\x80\x9cit ain\xe2\x80\x99t just about me...\xe2\x80\x9d \n\nDamn. That\xe2\x80\x99s the truth. \n\nSo proud of my brother-in-law @joeydoyles for joining #teammoderna a\xe2\x80\xa6'
2021-03-04 23:58:49,b'RT @miramaximos: The work that everyone puts in on a nightly basis to answer #CovidVaccine questions on these calls is extraordinary.\n\nAnyo\xe2\x80\xa6'
2021-03-04 23:58:36,"b""Today's @Swedish mobile clinic was a follow-up for an important (and fun!) community. Was great to help some famili\xe2\x80\xa6 https://t.co/hrKabGj9AW"""
2021-03-04 23:58:28,b'RT @RandyTravisFox5: TONIGHT AT 10 on @FOX5Atlanta -- Can you lose your job if you refuse to get a #COVIDVaccine? https://t.co/Oy9Vr5LKUy'
2021-03-04 23:58:04,b'RT @mysticalmegan: Jag Done \xe2\x9c\x85 #CovidVaccine Thanks @NHSLanarkshire \xf0\x9f\x91\x8f #Scotland #solucky https://t.co/MyyXVWJwDq'
2021-03-04 23:58:01,"b'\xf0\x9f\x92\x89\xf0\x9f\xa6\xa0 COVID-19 #Vaccination Survey\n\nIf you got the #CovidVaccine, would you please share your experience? We would rea\xe2\x80\xa6 https://t.co/ESyC3xdtZa'"
2021-03-04 23:57:44,b'RT @AnishNation: A message from Southeast Regional Deputy Grand Council Chief James Marsden on the #COVIDvaccine:\n\n#COVIDwise https://t.co/\xe2\x80\xa6'
2021-03-04 23:57:25,b'RT @GovCanHealth: Curious about what\xe2\x80\x99s in the #COVID19 vaccines? Learn more about the ingredients and the vaccines available in Canada here\xe2\x80\xa6'
2021-03-04 23:57:24,b'I never thought I\xe2\x80\x99d be jealous to see friends and family getting a shot. Glad to see the vaccine is rolling out though #CovidVaccine'
2021-03-04 23:57:23,"b'RT @BCBSAZ: BCBSAZ will be helping @azdhs at @chandlergilbert vaccination site. Dr. Christine Wiggs, Dir. of Community &amp; Health Advancement\xe2\x80\xa6'"
2021-03-04 23:57:20,"b'RT @pia_mimaropa: Allocation of the vaccines per province \xe2\x80\x94 Palawan 1200 vials, Pto Princesa City 3600 vials; Occ Mindoro 1200 vials; Or Mi\xe2\x80\xa6'"
2021-03-04 23:57:20,"b'""Vaccinations now take center stage\nWe trust that they will turn the page\nWe\'ll line up in queue\nThis vaccine is fo\xe2\x80\xa6 https://t.co/3DaHN8kZjg'"
2021-03-04 23:57:07,"b'""legal directive""? @GovInslee what law gives @POTUS the authority on how to use #CovidVaccine? Sounds more like Ins\xe2\x80\xa6 https://t.co/emI3Ct4qnO'"
2021-03-04 23:57:06,b'RT @AnishNation: A message from Southeast Regional Deputy Grand Council Chief James Marsden on the #COVIDvaccine:\n\n#COVIDwise https://t.co/\xe2\x80\xa6'
2021-03-04 23:56:38,b'RT @IshatReza: POLL\xf0\x9f\x87\xa8\xf0\x9f\x87\xa6: would you be ok if each vaccine administration site instituted a \xe2\x80\x9creserve list\xe2\x80\x9d of people who could sign up to get c\xe2\x80\xa6'
2021-03-04 23:56:37,b'getting my 1st shot right now #CovidVaccine'
2021-03-04 23:56:28,b'Shoutout to my amazing pharmacist at Publix for letting me snap a photo right after she gave me my first Covid vacc\xe2\x80\xa6 https://t.co/GWXdtNtmr7'
2021-03-04 23:56:27,"b'RT @AHS_media: More than 100,000 Albertans aged 75+ have booked their #covidvaccine appts. Karl Kuhnlein, 90, and his daughter-in-law, Bett\xe2\x80\xa6'"
2021-03-04 23:56:17,b'Got my second #CovidVaccine yesterday and have been down all day with a fever.  Beats a ventilator though! https://t.co/fAKKrxoMF5'
2021-03-04 23:56:15,"b""Today's to-do: \n\xe2\x9c\x85#CovidVaccine \xf0\x9f\x92\x89\xf0\x9f\xa6\xa0 https://t.co/IdK915Zfo6"""
2021-03-04 23:55:28,b'A message from Southeast Regional Deputy Grand Council Chief James Marsden on the #COVIDvaccine:\n\n#COVIDwise https://t.co/EUo3zqyE9K'
2021-03-04 23:55:24,b'Let me try for the one hundredth time to see if I can get a #COVID19 #vaccine appointment. #CovidVaccine'
2021-03-04 23:55:15,b'I hate how all politicians have to say Canadians will be \xe2\x80\x9coffered\xe2\x80\x9d a vaccine by a certain date. They have to tip to\xe2\x80\xa6 https://t.co/Fp50unRKXk'
2021-03-04 23:55:13,b'TONIGHT AT 10 on @FOX5Atlanta -- Can you lose your job if you refuse to get a #COVIDVaccine? https://t.co/Oy9Vr5LKUy'
2021-03-04 23:55:06,"b""As a neurologist I'm worried about ADEM w/ #COVID19 or #CovidVaccine https://t.co/K08GhNSIGB But no cases after the\xe2\x80\xa6 https://t.co/vxjlCc9Ybt"""
2021-03-04 23:54:51,"b""'Finally': Bergen towns gear up vaccine clinics for seniors as supply crunch eases #CovidVaccine  https://t.co/fVBsH6t3Ra"""
2021-03-04 23:54:50,b'The COVID-19 vaccine is starting to become more and more accessible to the public. Find out with this link if you a\xe2\x80\xa6 https://t.co/hFFed8I7QM'
2021-03-04 23:54:43,b'RT @tara_kiran: Depressing that once again there is no mention of #primarycare being part of the #covidvaccine distribution system in ON\n\nW\xe2\x80\xa6'
2021-03-04 23:54:40,b'My son got his first vaccine in Texas! He got the Moderna one.  He\xe2\x80\x99s a professor so he was eligible!  Thank you so\xe2\x80\xa6 https://t.co/7JOAMUAyzC'
2021-03-04 23:54:37,b'The fact you can\xe2\x80\x99t even post why you\xe2\x80\x99re not getting the #CovidVaccine is exactly why you shouldn\xe2\x80\x99t get the Covid va\xe2\x80\xa6 https://t.co/DAZfK3ejcQ'
2021-03-04 23:54:36,"b'RT @Dr_ThomasZ: I agree. In either case, we can \xe2\x80\x9cscience\xe2\x80\x9d the ... out of things to find solutions.\n\nRelated personal news: I received my 1s\xe2\x80\xa6'"
2021-03-04 23:54:36,b'RT @cityofsparks: Signups begin tomorrow 9 am for the Sparks Fire March 8 vaccine clinic (65+). Appointments fill quickly. Sign up here: ht\xe2\x80\xa6'
2021-03-04 23:54:30,"b'@GOP ethnic cleaning, @KimReynoldsIA is keeping the good vaccines for whites while giving the Johnson &amp; Johnson vac\xe2\x80\xa6 https://t.co/qoarOaONTh'"
2021-03-04 23:54:21,b'RT @nilikm: @ColinDMello Recalibrated? Imminent? Tell that to my patients who are 89 and waiting to know why I can\xe2\x80\x99t administer the #CovidV\xe2\x80\xa6'
2021-03-04 23:54:20,"b'RT @AndyBerke: LifeSpring Community Health has first dose appointments available this Saturday for those those in Phases 1A1, 1A2, and 1B.\xe2\x80\xa6'"
2021-03-04 23:54:11,b'RT @IshatReza: POLL\xf0\x9f\x87\xa8\xf0\x9f\x87\xa6: would you be ok if each vaccine administration site instituted a \xe2\x80\x9creserve list\xe2\x80\x9d of people who could sign up to get c\xe2\x80\xa6'
2021-03-04 23:53:53,b'True #NewOrleans style!\nSoul Brass Band played outside the Convention Center as a little something extra for reside\xe2\x80\xa6 https://t.co/SMkkhB7sFd'
2021-03-04 23:53:41,b'#Covidvaccine update: Tracking progress against coronavirus - Washington Post https://t.co/owDGGeZxwm'
2021-03-04 23:53:38,b'RT @KrutikaKuppalli: @SamirBecic My recommendation would be to continue wearing #facemasks. We know that they work in preventing the transm\xe2\x80\xa6'
2021-03-04 23:53:29,"b'RT @Vince_Dixon_: Oh, and \xe2\x9c\xa870% \xe2\x9c\xa8of all Massachusetts residents 75 and older have gotten at least one dose.\n\n#Boston #CovidVaccine'"
2021-03-04 23:53:20,b'RT @miramaximos: The work that everyone puts in on a nightly basis to answer #CovidVaccine questions on these calls is extraordinary.\n\nAnyo\xe2\x80\xa6'
2021-03-04 23:53:18,b'According to #CNMO of Australia nurses are driving the #CovidVaccine roll out. If that is the case then why don\xe2\x80\x99t\xe2\x80\xa6 https://t.co/UfQctCchld'
2021-03-04 23:53:04,"b'RT @CDCgov: Join the CDC #COVID19 Partner Update Call Monday, March 8, at 3:00 pm EST. \n\nTitle: Expanding the COVID-19 Vaccination Toolbox:\xe2\x80\xa6'"
2021-03-04 23:52:39,b'The work that everyone puts in on a nightly basis to answer #CovidVaccine questions on these calls is extraordinary\xe2\x80\xa6 https://t.co/OUmkY9m6Ga'
2021-03-04 23:52:36,b'RT @DrEricBall: The next best thing to getting a #CovidVaccine is helping your eligible patients and friends to get one.\n\nHealthcare provid\xe2\x80\xa6'
2021-03-04 23:52:18,b'How disappointing. Do better. Be better. Texas \xe2\x89\xa0 Texans. \n\n#covid #coronavirus #vaccine #COVID19 #CovidVaccine https://t.co/IX2wSJymF9'
2021-03-04 23:51:41,b'RT @KrutikaKuppalli: @SamirBecic My recommendation would be to continue wearing #facemasks. We know that they work in preventing the transm\xe2\x80\xa6'
2021-03-04 23:51:37,b'RT @MoodyBluesv2: This is the world we live in. People have been brainwashed to believe they are carrying a killer virus. This is heartbrea\xe2\x80\xa6'
2021-03-04 23:51:21,b'RT @drmsgandhi: @LisaEsther6 @AlykhanAbdulla @fordnation @OntariosDoctors @davidkaplanmd @allan_k_grillMD @SamHillMD @NoahIvers @DominikNow\xe2\x80\xa6'
2021-03-04 23:50:49,b'Haven\xe2\x80\x99t grown an armpit vagina or turned gay yet do all is good so far.\n#CovidVaccine https://t.co/0Fy88QElkg'
2021-03-04 23:50:40,b'Dose #1 in the books! \xf0\x9f\x98\x8e\xf0\x9f\x92\xaa\xf0\x9f\x92\x89 #VaccineTime #CovidVaccine'
2021-03-04 23:50:34,"b'Everyone in the US who wants to be vaccinated, will  be by May. How are Canadians not more pissed off at the fact t\xe2\x80\xa6 https://t.co/7BNq0hzfAM'"
2021-03-04 23:50:33,"b'RT @SandyTecimer: @kimzarzour Your family doctors who are able to Are given #CovidVaccine access, we can vaccinate our high-risk patients i\xe2\x80\xa6'"
2021-03-04 23:50:04,b'RT @McDonaldHarry7: @OhioSense What has he got to say this time?\xf0\x9f\xa4\xb7 Absolutely nothing \xe2\x98\x9d\xef\xb8\x8f\xf0\x9f\xa4\xa6\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 @MikeDeWine #usa #OhioState #OhioFairnessAct #Co\xe2\x80\xa6'
2021-03-04 23:49:58,"b""Dolly Parton gets her COVID-19 'vaccine, vaccine, vaccine, vacci-i-ine' https://t.co/OsS07utmGe via @dwnews \n\n\xf0\x9f\x92\x89\xe2\x9a\x95\xef\xb8\x8f\xf0\x9f\x8e\xb6\xe2\x80\xa6 https://t.co/UygIPwQjJq"""
2021-03-04 23:49:27,"b'RT @CDCgov: Join the CDC #COVID19 Partner Update Call Monday, March 8, at 3:00 pm EST. \n\nTitle: Expanding the COVID-19 Vaccination Toolbox:\xe2\x80\xa6'"
2021-03-04 23:49:14,"b'RT @coteau: Once again, Doug Ford is playing the blame game. \n\nNext thing you know, he\xe2\x80\x99ll be saying that he\xe2\x80\x99ll be on Joe Biden\xe2\x80\x99s back \xe2\x80\x9clike\xe2\x80\xa6'"
2021-03-04 23:48:50,b'RT @IshatReza: POLL\xf0\x9f\x87\xa8\xf0\x9f\x87\xa6: would you be ok if each vaccine administration site instituted a \xe2\x80\x9creserve list\xe2\x80\x9d of people who could sign up to get c\xe2\x80\xa6'
2021-03-04 23:48:30,b'RT @jessabahx: \xe2\x80\x9cit ain\xe2\x80\x99t just about me...\xe2\x80\x9d \n\nDamn. That\xe2\x80\x99s the truth. \n\nSo proud of my brother-in-law @joeydoyles for joining #teammoderna a\xe2\x80\xa6'
2021-03-04 23:48:30,b'RT @bradpsychology: It does not matter that Europe blocked our #CovidVaccine supply.  Last month #ScottyFromMarketing posted photos of hims\xe2\x80\xa6'
2021-03-04 23:48:11,b'How sexist and discriminatory tho. Women should be allowed to partake in this trial of how the #CovidVaccine affect\xe2\x80\xa6 https://t.co/D76ehW3vo4'
2021-03-04 23:48:09,"b'RT @CDCgov: Join the CDC #COVID19 Partner Update Call Monday, March 8, at 3:00 pm EST. \n\nTitle: Expanding the COVID-19 Vaccination Toolbox:\xe2\x80\xa6'"
2021-03-04 23:48:08,b'RT @dominik_bartsch: Just look at that expression.\n\nI see great wisdom and serenity. Perhaps a tinge of sadness. And a whole lot of determi\xe2\x80\xa6'
2021-03-04 23:47:51,b'RT @daktari1: This statement is NOT from the Catholic Church but from Catholic Anti-vaccination doctors - The Pope @Pontifex says:\n\n\xe2\x80\x98There\xe2\x80\xa6'
2021-03-04 23:47:40,b'Hi can someone explain why the government has excluded Nurse Practitioners from the Covid Vaccine rollout in Austra\xe2\x80\xa6 https://t.co/aiuuDwcWD8'
2021-03-04 23:47:27,b'RT @GovCanHealth: Curious about what\xe2\x80\x99s in the #COVID19 vaccines? Learn more about the ingredients and the vaccines available in Canada here\xe2\x80\xa6'
2021-03-04 23:47:23,"b'RT @nilikm: I asked at a local public health meeting today why we can\xe2\x80\x99t \xe2\x80\x9cpilot\xe2\x80\x9d the rollout of #CovidVaccine in our offices, or administer\xe2\x80\xa6'"
2021-03-04 23:46:53,b'Get the shot. Whichever you can get soonest. Get the shot. #CovidVaccine https://t.co/KIsBXGWSbI'
2021-03-04 23:46:29,"b""Moments like this are #WhyIVax. We're jumping...er, dancing...for joy! TY for getting your #CovidVaccine!\xe2\x80\xa6 https://t.co/hIyAmk2A2p"""
2021-03-04 23:46:23,b'Bring on all the live music!!  \xf0\x9f\xa4\x98\xf0\x9f\x8f\xbc#iwannarock #CovidVaccine https://t.co/zw7yUNjV9L'
2021-03-04 23:46:04,"b'RT @KFF: Despite one of the highest COVID-19 mortality rates in the U.S., Black Americans are among those least likely to get vaccinated.\xe2\x80\xa6'"
2021-03-04 23:45:57,b'Got my 1st vaccine dose today for Covid! Was super excited. Ready for the next one \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbd #Moderna #CovidVaccine #HealthcareWorker \xf0\x9f\x92\x89\xf0\x9f\xa9\xb9'
2021-03-04 23:45:44,b'Vaccine rollout begins among Kelowna homeless population\n#News #Health #BcCoronavirus #CentralOkanagan #Coronavirus\xe2\x80\xa6 https://t.co/xSz43ur5sT'
2021-03-04 23:45:26,b'RT @tara_kiran: Depressing that once again there is no mention of #primarycare being part of the #covidvaccine distribution system in ON\n\nW\xe2\x80\xa6'
2021-03-04 23:45:15,b'Till a cure is found there will be race between #Vaccine &amp; #Variant #Booster doses will always be needed along with\xe2\x80\xa6 https://t.co/Qrnscf6MMt'
2021-03-04 23:45:03,"b'Thanks for taking a shot and getting the #CovidVaccine! Together, we can end the pandemic and #CancelCovid! Green h\xe2\x80\xa6 https://t.co/BBjgy1Vskx'"
2021-03-04 23:45:03,b'Choose pain relievers wisely after the #COVIDvaccine. Try Tylenol but skip the Advil for mild discomfort. #NSAIDs c\xe2\x80\xa6 https://t.co/7v6FRKKTE3'
2021-03-04 23:45:01,b'RT @KPSCALnews: Yesterday was a big day at the @calpolypomona vaccination site! Second doses of vaccines were given to people who got their\xe2\x80\xa6'
2021-03-04 23:44:53,b'RT @bmcarthur17: Another new #coronavirus variant have been detected in the UK which has a mutation that may help it escape immunity.\n\n#Cov\xe2\x80\xa6'
2021-03-04 23:44:45,"b'My healthcare hero mom AND my 3 community-dwelling 80+ yo grandparents all vaccinated this past week...?! Pinch me,\xe2\x80\xa6 https://t.co/ZHJED6fnlC'"
2021-03-04 23:44:38,b'RT @doccrearperry: It\xe2\x80\x99s Me and the brilliant Dr @RheaBoydMD @hari @KFF #BetweenUsAboutUs \xf0\x9f\xa4\xa9\xf0\x9f\xa4\xa9\xf0\x9f\xa4\xa9#Blaccinated \xf0\x9f\x96\xa4\xf0\x9f\x96\xa4\xf0\x9f\x96\xa4\xf0\x9f\x98\xb7\xf0\x9f\x98\xb7\xf0\x9f\x98\xb7#CovidVaccine https://t.co/p\xe2\x80\xa6'
2021-03-04 23:44:21,"b'https://t.co/D27qwCnJUg\nNigerian Governors, Deputies Fix Date to Take COVID-19 Vaccine Publicly\xe2\x80\xa6 https://t.co/SSC7XY34Pk'"
